precio20;precio21;titulo_x;metros;planta;tipo_vivienda;n_banos;n_habitaciones;barrio;ciudad_x;renta_media_barrio_persona_x;descripcion;titulo_y;dist_centro;long;lat;long_;lat_;desc;True;ascensor;garaje;trastero;evol_precio
425000;385000;Piso en venta en Casco Viejo en Casco Viejo - Zazpi Kaleak por 425.000 €;125;1;Piso;2;2;Casco Viejo - Zazpi Kaleak (Distrito Ibaiondo. Bilbao);Bilbao;19921.0;Piso con licencia de alquiler turístico con capacidad para 6 personas con una rentabilidad del 5% aprox. Junto al Teatro Arriaga, Mercado de la Ribera, metro, parada de tranvia y todos los servicios que te ofrece el Casco Viejo de BilbaoPara entrar a vivir en muy buen estado ya que ser reformó entero en el 2010.Distribuidos en un hall de entrada, 2 habitaciones con armarios, salón comedor con zona de despacho donde puedes hacer una tercera habitación, cocina grande totalmente equipada con electrodomésticos, 2 baños con plato de ducha y trastero amplio dentro de la vivienda.Dispone de calefacción de gas individual, suelos de tarima de roble, puertas nuevas de calidad y ventanas de aluminio con doble acristalamiento.En cuanto al edifico te puedo contar que se trata de un edifico de hormigón en muy buen estado.Si buscas un piso tranquilo, con luz y sol, no dejes de visitarlo, te encantará .;Piso en Casco Viejo;0.0;None;None;-2.9240177000000003;43.2577438;Piso con licencia de alquiler turístico con capacidad para 6 personas con una rentabilidad del 5% aprox. Junto al Teatro Arriaga, Mercado de la Ribera, metro, parada de tranvía y todos los servicios que te ofrece el Casco Viejo de Bilbao<br/><br/>Para entrar a vivir en muy buen estado ya que se reformó entero en el 2010<br/><br/>Distribuidos en un hall de entrada, 2 habitaciones con armarios, salón comedor con zona de despacho donde puedes hacer una tercera habitación, cocina grande totalmente equipada con electrodomésticos, 2 baños con plato de ducha y trastero amplio dentro de la vivienda.<br/><br/>Dispone de calefacción de gas individual, suelos de tarima de roble, puertas nuevas de calidad y ventanas de aluminio con doble acristalamiento.<br/><br/>En cuanto al edifico te puedo contar que se trata de un edifico de hormigón en muy buen estado.<br/><br/>Si buscas un piso tranquilo, con luz y sol, no dejes de visitarlo, te encantará<br/><br/> .;both;0;0;1;40000
392000;392000;Piso en venta en Recalde Zumarkalea, cerca de Calle Machín en Ametzola por 392.000 €;105;3;Piso;2;2;Ametzola (Distrito Errekalde. Bilbao);Bilbao;21511.0;Piso con una superficie de 105 m² construidos.  Distribuido en salón con salida a una amplia terraza, 2 habitaciones dobles con armarios lacados en blanco, cocina equipada exterior con salida a terraza y 2 baños. Calefacción  y a/c de gas natural. Ventanas de PVC y puertas lacadas en blanco. Dispone de una amplia terraza con orientación oeste. Totalmente reformado. A 3 minutos de la Alhóndiga!;Piso en Recalde Zumarkalea, cerca de Calle Machín;1.3214172968127416;None;None;-2.9331312;43.267598299999996;Piso con una superficie de 105 m² construidos.  Distribuido en salón con salida a una amplia terraza, 2 habitaciones dobles con armarios lacados en blanco, cocina equipada exterior con salida a terraza y 2 baños. Calefacción  y a/c de gas natural. Ventanas de PVC y puertas lacadas en blanco. Dispone de una amplia terraza con orientación oeste. Totalmente reformado. A 3 minutos de la Alhóndiga!;both;1;0;0;0
275000;255000;Piso en venta en Abando Hurtado de Amézaga en Abando Hurtado de Amézaga por 275.000 €;68;2;Piso;2;2;Abando Hurtado de Amézaga (Distrito Abando. Bilbao);Bilbao;35944.0;Céntrco piso en venta.;Piso en Abando Hurtado de Amézaga;0.8021446511017181;None;None;-2.9338927000000004;43.2575463;Céntrco piso en venta.;both;0;0;0;20000
164000;140000;Piso en venta en Cerca de La Ikastola del Karmelo en Bolueta por 164.000 €;55;3;Piso;1;2;Bolueta (Distrito Begoña-Santutxu. Bilbao);Bilbao;14943.0;Piso a la venta en Bolueta, dispones de dos habitaciones, sala, cocina y baño con ventana. Totalmente exterior y luminoso y vistas despejadas. El inmueble dispone de calefacción de gas natural. Ventanas de PVC con ruptura de puente térmico. El edificio fue rehabilitado en el año 2015, tanto la fachada, como el tejado y el portal.   El inmueble se encuentra bien situado, esta a escasos minutos de las boca del metro de Bolueta y de Basarrate, así como de la para de autobús de Bilbobus y Bizkaubus y a escasos metros de las principales vías de transporte por carretera. El la inmediaciones también encontraras, comercios, colegios, centros médicos y deportivos y zonas verdes. Llama a nuestra oficina y solicita más información. ¡Infórmate!. ( El PVP indicado no incluye impuestos ni gastos de Escritura ).;Piso en Bolueta;1.6773915307888;None;None;-2.9093032;43.247147600000005;"Grupo Quorum cumple con los protocolos preventivos impuestos por la normativa anti covid 19, para garantizar la salud de su personal y la de sus clientes.<br/> <br/> A 7' DEL METRO BASARRATE. Vivienda con muchas posibilidades de 2 dormitorios con armarios empotrados, sala, cocina-amueblada-equipada y baño. Calefacción de gas natural. Totalmente exterior y muy soleado. Vistas despejadas. Entrar a vivir. Diséñalo a tu gusto!! <br/> <br/> Grupo Inmobiliario Quorum lo forman un equipo de más de 40 profesionales con 19 años de trayectoria en el sector.<br/> <br/> Desde su nacimiento, Quorum ha sabido posicionarse como una de las entidades referentes en su campo dada su política de servicio y unos valores donde la responsabilidad y el cumplimiento de las expectativas de sus clientes se han erigido como los estandartes de la marca.<br/> <br/> Detectadas las carencias asociadas al sector inmobiliario, Quorum ha venido a cubrir las necesidades demandadas por vendedores y compradores de vivienda, así como a aquellos con perfiles inversionistas o con requerimientos comerciales y de negocios.<br/> <br/> En Quorum asumimos que cuando mencionamos a su vivienda, se trata de su hogar, no hablamos meramente de edificios, ni de construcciones ni de bienes inmobiliarios; tratamos con lazos familiares, vidas, proyectos, historias y experiencias… somos muy conscientes del vínculo emocional asociado a una vivienda, tanto a la actual como a la futura.<br/> <br/> Garantía, profesionalidad y eficacia resumen las características del servicio, que junto con la cercanía, la potente inversión en marketing, así como la innovación tecnológica son elementos diferenciadores de un equipo que aspira a cumplir sus objetivos de servicio y abrir las puertas a los sueños de sus clientes.";both;0;0;0;24000
177000;175000;Piso en venta en Gobierno Militar en Iralabarri por 177.000 €;99;1;Piso;1;4;Iralabarri (Distrito Errekalde. Bilbao);Bilbao;18667.0;"Piso en Irala en Venta, Zona del Gobierno Militar, 90 m², edificio con estructura de hormigón y ascensor.La vivienda objeto de venta está distribuido de la siguiente manera,Salón - Amplio, con ventana al exteriorDormitorios - Cuatro habitaciones de las cuales, una es exterior. -Cocina -  Está completamente equipada y dispone de terraza cerrada.Baño -  Completo con bañera.El inmueble se completa con suelos de moqueta, puertas de madera sapeli, ventanas de aluminio y paredes con gotelé.Ubicado a escasos metros de Miribilla así como de Zabálburu, muy bien comunicado cercano a líneas de autobuses, tren.Miribilla constituye un nuevo barrio ubicado junto al tradicional barrio de San Adrián. Este nuevo enclave está vertebrado en torno a dos áreas de jardines con más de 80.000 metros para el esparcimiento y ocio: Jardines de Gernika y Parque Miribilla.El Palacio de Deportes Bilbao Arena constituye el punto de encuentro para los aficionados al Deporte, tanto para disfrutar de los eventos que allí se desarrollan como para practicarlo dado que el ""El Arena"" hace las funciones de Polideportivo.Este barrio de reciente creación se completa con una amplia oferta de comercios, restaurantes, colegios para dar a acogida a las jóvenes familias que allí residen y cuyo principal objetivo es disfrutar de una excelente calidad de vida.Para más información, ponte en contacto o solicita visita, a través de nuestra página web.";Piso en Gobierno Militar;0.927507288623577;None;None;-2.9341207000000002;43.2538489;"Piso en Irala en Venta, Zona del Gobierno Militar, 90 m², edificio con estructura de hormigón y ascensor.<br/><br/>La vivienda objeto de venta está distribuido de la siguiente manera,<br/><br/>Salón - Amplio, con ventana al exterior<br/><br/>Dormitorios - Cuatro habitaciones de las cuales, una es exterior. -<br/><br/>Cocina -  Está completamente equipada y dispone de terraza cerrada.<br/><br/>Baño -  Completo con bañera.<br/><br/>El inmueble se completa con suelos de moqueta, puertas de madera sapeli, ventanas de aluminio y paredes con gotelé.<br/><br/>Ubicado a escasos metros de Miribilla así como de Zabálburu, muy bien comunicado cercano a líneas de autobuses, tren.<br/><br/>Miribilla constituye un nuevo barrio ubicado junto al tradicional barrio de San Adrián. Este nuevo enclave está vertebrado en torno a dos áreas de jardines con más de 80.000 metros para el esparcimiento y ocio: Jardines de Gernika y Parque Miribilla.<br/><br/>El Palacio de Deportes Bilbao Arena constituye el punto de encuentro para los aficionados al Deporte, tanto para disfrutar de los eventos que allí se desarrollan como para practicarlo dado que el ""El Arena"" hace las funciones de Polideportivo.<br/><br/>Este barrio de reciente creación se completa con una amplia oferta de comercios, restaurantes, colegios para dar a acogida a las jóvenes familias que allí residen y cuyo principal objetivo es disfrutar de una excelente calidad de vida.<br/><br/>Te buscamos la mejor hipoteca, con soluciones a tu medida. ¡Consútanos!<br/><br/>Para más información, ponte en contacto o solicita visita, a través de nuestra página web.";both;1;0;0;2000
280000;250000;Piso en venta en Ametzola en Ametzola por 280.000 €;80;2;Piso;2;2;Ametzola (Distrito Errekalde. Bilbao);Bilbao;21511.0;Se vende piso reformado listo para entrar a vivir. Consta de 2 habitaciones ( en plano son 3 habitaciones) con dos baños ( uno de ellos dentro de la habitación principal ), una cocida completa con ventana a un patio interior con colgador de ropa. Salón grande ( en plano era un salón y habitacionofice ). Calefacción de gas ciudad. Ascensor. Ventanas de PVC ( menos una ). Salón y habitación exterior.;Piso en Ametzola;1.468185691904577;None;None;-2.9417019;43.254990899999996;Grupo Quorum cumple con los protocolos preventivos impuestos por la normativa anti covid 19, para garantizar la salud de su personal y la de sus clientes.<br/> <br/> Se vende piso reformado listo para entrar a vivir. Consta de 2 habitaciones ( en plano son 3 habitaciones) con dos baños ( uno de ellos dentro de la habitación principal ), una cocida completa con ventana a un patio interior con colgador de ropa. Salón grande ( en plano era un salón y habitacionofice ). Calefacción de gas ciudad. Ascensor. Ventanas de PVC ( menos una ). Salón y habitación exterior.;both;1;0;0;30000
300000;300000;Piso en venta en Abando Ensanche en Abando Ensanche por 300.000 €;45;6-10;Piso;1;2;Abando Ensanche (Distrito Abando. Bilbao);Bilbao;35944.0;Coqueta vivienda de 40m2 en el corazón del Ensanche en edificio de hormigón y sin barreras arquitectónicas. Sala de estar, cocina equipada, baño y 2 dormitorios. Interior muy luminoso sin derramas pendientes en el edificio y pocos gastos de comunidad.;Piso en Abando Ensanche;0.8390268399247749;None;None;-2.9305727999999998;43.2635819;Grupo Quorum cumple con los protocolos preventivos impuestos por la normativa anti covid 19, para garantizar la salud de su personal y la de sus clientes.<br/> <br/> Coqueta vivienda de 40m2 en el corazón del Ensanche en edificio de hormigón y sin barreras arquitectónicas. Sala de estar, cocina equipada, baño y 2 dormitorios. Interior muy luminoso sin derramas pendientes en el edificio y pocos gastos de comunidad.;both;1;0;0;0
356000;356000;Piso en venta en Amezola en Errekaldeberri-Larraskitu por 356.000 €;75;2;Piso;2;2;Errekaldeberri-Larraskitu (Distrito Errekalde. Bilbao);Bilbao;16293.0;Piso en venta en Amézola, Plaza de Mozart, de reciente construción ( 2014 ) con garage directo y trastero incluidos en el precio.Amueblado y listo para entar vivir.La vivienda que dispone de 68 m2 útles, se distribuye de la siguiente manera . Hall , salón -comedor con mirador al exterior, cocina equipada con ventana interior y colgador. Dos habitaciones, la principal con armario empotrado y baño con ducha al interior y la segunda habitación con armario empotrado y ventana al exterior. El segundo baño, también con ducha.La vivienda está practicamente nueva, con suelos y puerta de madera de roble, ventanas climalit y las paredes lisas.La calefacción es central con contador individual.El ascensor es cota cero y por él accedemos directamente al garage y al trastero.El barrio de Amézola es una de las nuevas zonas de Bilbao construida sobre el soterramiento de las vias, situado cerca de Recalde e Indautxu, es una zona llena de viviendas, jardines , con multitud de comercios y servicios. .;Piso en Amezola;1.4763122669982651;None;None;-2.9409457999999997;43.252896899999996;Piso en venta en Amézola, Plaza de Mozart, de reciente construción ( 2014 ) con garage directo y trastero incluidos en el precio.Amueblado y listo para entar vivir.<br/><br/>La vivienda que dispone de 68 m2 útles, se distribuye de la siguiente manera . Hall , salón -comedor con mirador al exterior, cocina equipada con ventana interior y colgador. Dos habitaciones, la principal con armario empotrado y baño con ducha al interior y la segunda habitación con armario empotrado y ventana al exterior. El segundo baño, también con ducha.<br/><br/>La vivienda está practicamente nueva, con suelos y puerta de madera de roble, ventanas climalit y las paredes lisas.La calefacción es central con contador individual.<br/><br/>El ascensor es cota cero y por él accedemos directamente al garage y al trastero.<br/><br/>El barrio de Amézola es una de las nuevas zonas de Bilbao construida sobre el soterramiento de las vias, situado cerca de Recalde e Indautxu, es una zona llena de viviendas, jardines , con multitud de comercios y servicios.<br/><br/> .;both;1;1;1;0
247000;215000;Piso en venta en Escuelas en Uribarri por 247.000 €;66;0;Piso;1;2;Uribarri (Distrito Uribarri. Bilbao);Bilbao;16549.0;"Inversores;  e&f asesores, gestiona la venta de un estupendo piso de 66 mts. En el corazón de uríbarri junto a boca de linea 3 de metro. Tiene  licencia para alquiler turistico en pleno funcionamiento para cuatro ocupantes y con resultados economicos importantes.  Parcela de garaje  en alquiler para dar servicio a los clientes.  Distribución bonita y muy cómoda;  con cocina americana integrada en amplio salón comedor, dos habitaciones y un baño completo con plato de ducha. Toda la vivienda es exterior.   con puertas lacadas, ventanas de aluminio climalit y agua caliente y calefacción de gas natural individual. Recientemente reformada, cuenta con todo lo imprescindible. Adaptada para personas de movilidad reducida. Muy bien ubicada, rodeada de todo tipo de servicios, junto a boca de metro, lineas de autobús y a pocos minutos andando del ayuntamiento y casco viejo. No lo dejes escapar, llama y lo veremos. Te encantará!!!.";Piso en Escuelas;0.37547615001552376;None;None;-2.9223774;43.2545839;"Inversores;  e&amp;f asesores, gestiona la venta de un estupendo piso de 66 mts. En el corazón de uríbarri junto a boca de linea 3 de metro.<br/> <br/>Tiene  licencia para alquiler turistico en pleno funcionamiento para cuatro ocupantes y con resultados economicos importantes. <br/> <br/>Parcela de garaje  en alquiler para dar servicio a los clientes.  <br/> <br/>Distribución bonita y muy cómoda;  con cocina americana integrada en amplio salón comedor, dos habitaciones y un baño completo con plato de ducha. Toda la vivienda es exterior.   con puertas lacadas, ventanas de aluminio climalit y agua caliente y calefacción de gas natural individual.<br/> <br/>Recientemente reformada, cuenta con todo lo imprescindible. Adaptada para personas de movilidad reducida.<br/> <br/>Muy bien ubicada, rodeada de todo tipo de servicios, junto a boca de metro, lineas de autobús y a pocos minutos andando del ayuntamiento y casco viejo.<br/> <br/>No lo dejes escapar, llama y lo veremos. Te encantará!!!<br/> <br/> .";both;0;1;0;32000
176000;176000;Piso en venta en Gobierno Militar en Iralabarri por 176.000 €;88;1;Piso;1;4;Iralabarri (Distrito Errekalde. Bilbao);Bilbao;18667.0;"E&F ASESORES, gestiona la venta de un estupendo piso de 88 mts. listo para entrar a vivir cerca del Gobierno Militar,  con salida natural a la autopista.Se distribuye en amplio hall de entrada, cocina equipada con zona de comedor y salida a terraza con tendedero, cuatro habitaciones, sala y baño completo con bañera.  El piso es semiexterior y luminoso ya que por una parte coge más altura.Dispone de puerta de entrada de seguridad, puertas de madera, suelos de madera (actualmente con moqueta), ventanas correderas de aluminio simple y agua caliente de gas butano (toma de gas en el inmueble).El inmueble es estructura de hormigón y se encuentra perfectamente conservado con el portal reformado;  cuenta con ascensor y rampa para personas de movilidad reducida.Muy bien ubicado, rodeado de todo tipo de servicios, a pocos minutos del parque de Amézola y del centro,  con varias lineas de autobús y a pocos metros de linea de tren.No lo dejes escapar, llama y lo visitaremos..";Piso en calle Urizar;0.9334131368684601;None;None;-2.9346585;43.254565500000005;"E&amp;F ASESORES, gestiona la venta de un estupendo piso de 88 mts. listo para entrar a vivir cerca del Gobierno Militar,  con salida natural a la autopista.<br/><br/>Se distribuye en amplio hall de entrada, cocina equipada con zona de comedor y salida a terraza con tendedero, cuatro habitaciones, sala y baño completo con bañera.  El piso es semiexterior y luminoso ya que por una parte coge más altura.<br/><br/>Dispone de puerta de entrada de seguridad, puertas de madera, suelos de madera (actualmente con moqueta), ventanas correderas de aluminio simple y agua caliente de gas butano (toma de gas en el inmueble).<br/><br/>El inmueble es estructura de hormigón y se encuentra perfectamente conservado con el tejado hecho y portal reformado;  cuenta con ascensor y rampa para personas de movilidad reducida.<br/><br/>Muy bien ubicado, rodeado de todo tipo de servicios, a pocos minutos del parque de Amézola y del centro,  con varias lineas de autobús y a pocos metros de linea de tren.<br/><br/>No lo dejes escapar, llama y lo visitaremos..";both;1;0;0;0
605000;598000;Piso en venta en Abando Hurtado de Amézaga en Abando Hurtado de Amézaga por 605.000 €;162;3;Piso;2;6;Abando Hurtado de Amézaga (Distrito Abando. Bilbao);Bilbao;35944.0;Oportunidad de vivienda totalmente exterior junto al centro de Ocio La Alhóndiga de 150m2 para actualizar. Piso de salón comedor, cocina, 6 dormitorios y 2 baños. Orientación soleada, buena altura, edificio de hormigón. Al exterior salón comedor y 5 habitaciones. Vivienda luminosa con muchas posibilidades. 2 ascensores, uno de ellos a cota cero.;Piso en Abando Hurtado de Amézaga;0.8021446511017181;None;None;-2.9338927000000004;43.2575463;Grupo Quorum cumple con los protocolos preventivos impuestos por la normativa anti covid 19, para garantizar la salud de su personal y la de sus clientes.<br/> <br/> Oportunidad de vivienda totalmente exterior junto al centro de Ocio La Alhóndiga de 150m2 para actualizar. Piso de salón comedor, cocina, 6 dormitorios y 2 baños. Orientación soleada, buena altura, edificio de hormigón. Al exterior salón comedor y 5 habitaciones. Vivienda luminosa con muchas posibilidades. 2 ascensores, uno de ellos a cota cero.;both;1;0;0;7000
363000;363000;Piso en venta en Basurtu en Basurtu por 363.000 €;80;2;Piso;2;3;Basurtu (Distrito Basurtu-Zorrotza. Bilbao);Bilbao;24509.0;Piso con una superficie de 80m2 distribuidos en salón, 3 habitaciones, cocina equipada y 2 baños 1 en la habitación principal. Calefacción central. Exterior con terraza cerrada. Garaje directo. Edificio hormigón con 2 ascensores.;Piso en Basurtu;2.1133734375860627;None;None;-2.9496289;43.2611333;Piso con una superficie de 80m2 distribuidos en salón, 3 habitaciones, cocina equipada y 2 baños 1 en la habitación principal. Calefacción central. Exterior con terraza cerrada. Garaje directo. Edificio hormigón con 2 ascensores.;both;1;1;0;0
450000;440000;Piso en venta en Plaza Indautxu en Indautxu por 450.000 €;102;0;Piso;1;3;Indautxu (Bilbao);Bilbao;35702.0;Bonita vivienda, vivienda junto a PLaza de Indautxu, exterior y soleada,consta de 92 m2 útiles distribuidos en un salón-comedor, 3 habitaciones, cocina equipada, baño, agua y calefacción de gas natural, edificio de hormigón con ascensor.Totalmente reformado,entrar a vivir.El centro de Bilbao, donde se encuentra la vivienda, cuenta con interesantes zonas de gran interés cultural, social y comercial.  Junto a la cercana plaza de Indautxu se congregan una serie de calles comerciales y hosteleras con una oferta variada y diversa. En Indautxu se encuentra el centro cultural y deportivo “Azkuna Zentroa” “ La Alhóndiga” donde se pueden realizar y disfrutar distintas actividades.Gracias al metro, el tranvía y a los servicios de Bilbobus, moverse por el centro de Bilbao resulta fácil y cómodo..;Piso en Plaza Indautxu;1.3734412714623714;None;None;-2.9404615031218286;43.26064095;Bonita vivienda, vivienda junto a PLaza de Indautxu, exterior y soleada,consta de 92 m2 útiles distribuidos en un salón-comedor, 3 habitaciones, cocina equipada, baño, agua y calefacción de gas natural, edificio de hormigón con ascensor.Totalmente reformado,entrar a vivir.<br/><br/>El centro de Bilbao, donde se encuentra la vivienda, cuenta con interesantes zonas de gran interés cultural, social y comercial.  Junto a la cercana plaza de Indautxu se congregan una serie de calles comerciales y hosteleras con una oferta variada y diversa. En Indautxu se encuentra el centro cultural y deportivo “Azkuna Zentroa” “ La Alhóndiga” donde se pueden realizar y disfrutar distintas actividades.<br/><br/>Gracias al metro, el tranvía y a los servicios de Bilbobus, moverse por el centro de Bilbao resulta fácil y cómodo..;both;1;0;0;10000
1250000;1187500;Apartamento en venta en Abando - Albia en Abando Ensanche por 1.250.000 €;232;5;Piso;4;3;Abando Ensanche (Distrito Abando. Bilbao);Bilbao;35944.0;EN EL CORAZON DE BILBAO - EXCLUSIVA VIVIENDA-Con una inmejorable situación, lujo y exquisitez.La vivienda totalmente reformada y actual denota gran sensación de calidez en todas sus estancias e invita a disfrutar de todas ellas. Entramos en la vivienda y ya nos recibe un gran hall de entrada que va a marcar la tónica general en la amplitud de espacios en toda la casa. Por su altura, y sus amplias ventanas, la luz inunda toda la visita.En cuanto a las características, la vivienda dispone de:Gran salón y sala de t. v. aparte. Gran comedorHabitación principal con vestidor de ensueño y cuarto de baño en suite Habitación con un tamaño amplísimo, en la que normalmente podrían ser dos habitaciones, también con cuarto de baño en suite. La cocina, con mucha personalidad y detalle, isla para cocinar, cuenta con zona de comedor y además con acceso a un balcón. La zona de servicio, con acceso independiente a la vivienda, dispone de habitación y cuarto de baño completo.Aseo de invitados muy coqueto.Podemos añadir en cuanto a los materiales y la reforma que son de exclusiva calidad. La carpintería interior de la casa, y los armarios totalmente personalizados al detalle. Se integran como parte de la casa. Doble ventana en la fachada exterior y persianas motorizadas.En definitiva una casa para entrar a vivir en el centro de Bilbao y con todos los servicios a un paso..;Apartamento en Abando - Albia;1.3476538031525058;None;None;-2.9387833;43.2632837;EN EL CORAZON DE BILBAO - EXCLUSIVA VIVIENDA-Con una inmejorable situación, lujo y exquisitez.La vivienda totalmente reformada y actual denota gran sensación de calidez en todas sus estancias e invita a disfrutar de todas ellas. Entramos en la vivienda y ya nos recibe un gran hall de entrada que va a marcar la tónica general en la amplitud de espacios en toda la casa. Por su altura, y sus amplias ventanas, la luz inunda toda la visita.En cuanto a las características, la vivienda dispone de:Gran salón y sala de t. v. aparte. Gran comedorHabitación principal con vestidor de ensueño y cuarto de baño en suite Habitación con un tamaño amplísimo, en la que normalmente podrían ser dos habitaciones, también con cuarto de baño en suite. La cocina, con mucha personalidad y detalle, isla para cocinar, cuenta con zona de comedor y además con acceso a un balcón. La zona de servicio, con acceso independiente a la vivienda, dispone de habitación y cuarto de baño completo.Aseo de invitados muy coqueto.Podemos añadir en cuanto a los materiales y la reforma que son de exclusiva calidad. La carpintería interior de la casa, y los armarios totalmente personalizados al detalle. Se integran como parte de la casa. Doble ventana en la fachada exterior y persianas motorizadas.En definitiva una casa para entrar a vivir en el centro de Bilbao y con todos los servicios a un paso..;both;1;0;0;62500
814400;814400;Piso en venta en Abando Ensanche en Abando Ensanche por 814.400 €;176;1;Piso;2;5;Abando Ensanche (Distrito Abando. Bilbao);Bilbao;35944.0;Vivienda próxima al Parque de Doña Casilda y al Museo Bellas Artes de 170m distribuida en 5 dormitorios y 2 baños. Ideal para consulta. Para reforma total en caso de vivienda.;Piso en Abando Ensanche;0.8390268399247749;None;None;-2.9305727999999998;43.2635819;Grupo Quorum cumple con los protocolos preventivos impuestos por la normativa anti covid 19, para garantizar la salud de su personal y la de sus clientes.<br/> <br/> Vivienda próxima al Parque de Doña Casilda y al Museo Bellas Artes de 170m distribuida en 5 dormitorios y 2 baños. Ideal para consulta. Para reforma total en caso de vivienda.;both;1;0;0;0
350000;350000;Piso en venta en Amézola en Ametzola por 350.000 €;107;4;Piso;2;3;Ametzola (Distrito Errekalde. Bilbao);Bilbao;21511.0;Piso exterior reformado para entrar a vivir. Superficie 107 m² con salón de 28 m² y mirador. 3 habitaciones (la principal de 20 m²). Cocina equipada, comedor diario y despensa. Baño y aseo. La calefacción y el agua caliente son centrales. Edificio de hormigón con ascensor cota cero. Fachada , tejado y portal reformados.;Piso en Autonomia Kalea, cerca de Concha Jeneralaren Kalea;1.4229471406201066;None;None;-2.9415414;43.25765560000001;Piso con una superficie de 107 m²distribuidos en  salón-comedor de 28 m² con mirador, 3 habitaciones (la principal de 20 m²), cocina equipada con comedor diario y despensa, baño y aseo. La vivienda está para entrar a vivir con carpintería interior y suelos de madera y ventanas de aluminio de doble acristalamiento. La calefacción y el agua caliente son centrales. Es exterior y luminosa. En edificio de hormigón con fachada , tejado y portal reformados y ascensor cota cero  en la zona de Amezola.<br/><br/>Para más información puedes encontrarnos en cualquiera de nuestras oficinas en Bilbao, en Indautxu y Ensanche, con un equipo humano de gran formación y experiencia en el sector.<br/>Contamos con una amplísima cartera de más de 3.000 inmuebles en Bizkaia y este de Cantabria, vivienda nueva y de segundo uso, oficinas, locales comerciales, naves…<br/>Oficina Indautxu: C/ Pérez Galdós 2<br/>Oficina Ensanche: C/Heros 9<br/>O en inmo@bertegi.es. <br/>;both;1;0;0;0
790000;790000;Piso en venta en Abando Hurtado de Amézaga en Abando Hurtado de Amézaga por 790.000 €;200;5;Piso;3;4;Abando Hurtado de Amézaga (Distrito Abando. Bilbao);Bilbao;35944.0;Precioso piso totalmente reformado de diseño, de 204 metros construidos distribuidos en hall, gran salón comedor, cocina totalmente equipada, cuarto de lavadora con aseo y balcón orientado al sur..  Consta de 4 dormitorios  (el principal con vestidor y baño) y 2 baños completos..  Vivienda alta y muy luminosa en edificio de hormigón .;Piso en Abando Hurtado de Amézaga;0.8021446511017181;None;None;-2.9338927000000004;43.2575463;Grupo Quorum cumple con los protocolos preventivos impuestos por la normativa anti covid 19, para garantizar la salud de su personal y la de sus clientes.<br/> <br/> Precioso piso totalmente reformado de diseño, de 204 metros construidos distribuidos en hall, gran salón comedor, cocina totalmente equipada, cuarto de lavadora con aseo y balcón orientado al sur.<br/> Consta de 4 dormitorios  (el principal con vestidor y baño) y 2 baños completos.<br/> Vivienda alta y muy luminosa en edificio de hormigón .;both;1;0;1;0
280000;280000;Piso en venta en Santutxu en Santutxu por 280.000 €;84;3;Piso;1;3;Santutxu (Distrito Begoña-Santutxu. Bilbao);Bilbao;16822.0;Superficie 84 m², salón, cocina equipada,  3 habitaciones y 1 baño. Finca con ascensor. Sistema de calefacción central. Tiene garaje opcional. 3 huecos exteriores, salón y 2 habitaciones.;Piso en Santutxu;0.8260522189420613;None;None;-2.9158037999999995;43.2533573;Superficie 84 m², salón, cocina equipada,  3 habitaciones y 1 baño. Finca con ascensor. Sistema de calefacción central. Tiene garaje opcional. 3 huecos exteriores, salón y 2 habitaciones.;both;1;1;0;0
310800;310800;Piso en venta en Ametzola en Ametzola por 310.800 €;73;4;Piso;2;2;Ametzola (Distrito Errekalde. Bilbao);Bilbao;21511.0;Piso con una superficie de 72m2 distribuidos en salón, 2 habitaciones la principal con baño incluido, cocina equipada y otro baño. Calefacción y a/c gas individual. Armarios empotrados. Persianas automáticas. Garaje directo incluido. Exterior y luminoso. Edificio de hormigón con ascensor a cota cero. Para entrar a vivir!;Piso en Ametzola;1.468185691904577;None;None;-2.9417019;43.254990899999996;Piso con una superficie de 72m2 distribuidos en salón, 2 habitaciones la principal con baño incluido, cocina equipada y otro baño. Calefacción y a/c gas individual. Armarios empotrados en las habitaciones. Persianas automáticas. Garaje directo incluido. Exterior y luminoso con orientación sur.. Edificio de hormigón con ascensor a cota cero sin barreras arquitectónicas. Para entrar a vivir!;both;1;1;0;0
